title,portal,label
KPK Dalami Kasus yang Libatkan Ade Kuswara saat Pemeriksaan Mantan Kajari Bekasi,sindonews,0
"Kunjungan Kerja di Turki, Menhan Perkuat Kerja Sama Pertahanan Indonesia–Turki",sindonews,0
ICW dan Kopel Indonesia Sudah Ingatkan Kemendikbudristek soal Laptop Chromebook,sindonews,0
"Sejumlah Akun Medsos Dipolisikan, Ade: Perkuat Dugaan Demokrat Bersama Roy Suryo Cs Jatuhkan Jokowi",sindonews,0
Spanyol Siap Kirim Pasukan ke Ukraina dan Palestina,sindonews,0
FOTO: Pramono Pastikan Puskesmas Perbatasan Layani Warga Sekitar Jakarta,sindonews,0
FOTO: Pengacara Eks Pejabat Pertamina Minta KUHAP Baru Diterapkan dalam Sidang Dugaan Korupsi LNG,sindonews,0
"FOTO: Pemilahan Sampah di SSTBS, Langkah Strategis DKI Atasi Sampah Sungai",sindonews,0
"FOTO: Ditutup Melemah 0,13%, Rupiah Tertekan Bersama Sejumlah Mata Uang Asia",sindonews,0
"Rugikan Negara Rp170 Miliar lewat Faktur Fiktif, DJP Serahkan Tersangka IDP ke Kejaksaan",sindonews,0
Honda CBR250RR 2026 2 Silinder Pede Hadapi Ninja ZX-25R,sindonews,0
MNC Peduli Salurkan Bantuan 10 Ton ke Desa Bengkelang Aceh Tamiang,sindonews,0
Gmail Kini Terintegrasi dengan Gemini lewat Fitur AI Baru,sindonews,0
"Kasus Dengue Melonjak, Kalimantan Utara Mulai Program Vaksin DBD",sindonews,0
"Khamenei Sebut Kerusuhan Bertujuan Menyenangkan Trump, Penguasa Arogan akan Tumbang",sindonews,0
"AS Akan Beli Greenland, Setiap Warganya Diimingi Rp1,6 Miliar",sindonews,0
Firdaus Oiwobo Ungkap Alasan Silfester Matutina Bersembunyi,sindonews,0
"Yamaha Vixion Disuntik Mati, Inilah 4 Generasi Pembunuh Tiger dan MegaPro",sindonews,0
Bea Cukai dan Polri Bongkar Penyelundupan Sabu Modus Telan di Bandara Soetta,sindonews,1
"Jejak Terakhir Pangeran Diponegoro di Tanah Jawa, Tinggal selama 26 Hari di Jakarta",sindonews,0
Kisah Letkol Imam Syafiie Tolak Tawaran Bung Karno Jadi Komandan Cakrabirawa,sindonews,0
Kisah Pertempuran Pasukan Kapten Tubagus Muslihat Pukul Mundur Penjajah Inggris dan Sekutu dari Kota Bogor,sindonews,0
Kisah Moksa Mahapatih Gajah Mada di Air Terjun Madakaripura,sindonews,0
Kisah Asraf dan Adiknya 3 Hari Bertahan di Loteng dari Amukan Banjir Bandang Pidie Jaya,sindonews,0
Kisah Jenderal LB Moerdani Dapat Pujian dari Mantan Presiden Filipina Fidel Ramos,sindonews,0
Teori Pizza Meter Terbukti! Pesanan Pizza Melonjak Tajam di Pentagon saat AS Tangkap Maduro,sindonews,0
"Nabi Gadungan Bikin Panik Warga Satu Negara, Tebar Ketakutan akan Terjadi Banjir Kiamat",sindonews,0
"Bak Memutar Waktu, 7 Penerbangan Ini Lepas Landas 1 Januari 2026 dan Mendarat 31 Desember 2025",sindonews,0
7 Negara Terbaik yang Gelar Pesta Kembang Api Malam Tahun Baru 2026,sindonews,0
Deretan Negara-negara yang Pertama Kali Merayakan Tahun Baru 2026,sindonews,0
"15 Tradisi Unik Merayakan Tahun Baru, Salah Satunya Berkeliling Membawa Koper Kosong",sindonews,0
"Viral dalam Setahun, Elji Arvella Guncang Media Sosial lewat Konten Unik Horor Komedi",sindonews,0
"Inara Rusli Akhirnya Buka Suara soal Jadi Istri Kedua, Ingin Patuhi Syariat Islam",sindonews,0
Polda Metro Jaya Jadwalkan Pemeriksaan Lanjutan Dokter Richard Lee pada 19 Januari 2026,sindonews,0
"Di Balik Perceraian Damai, Nicole Kidman Sempat Tertekan Perjuangkan Hak Asuh Anak",sindonews,0
Pandji Pragiwaksono Ungkap Kondisi Terkini dari New York Usai Dipolisikan Buntut Materi Mens Rea,sindonews,0
Polisi Naikkan Kasus Penyebaran CCTV Adegan Syur Inara Rusli ke Penyidikan,sindonews,0
"Hadapi Laporan dan Tuduhan Pelakor, Inara Rusli Ungkap Alasan Pertahankan Pernikahan Siri",sindonews,0
Resolusi Liburan Tahun Baru Tanpa Khawatir Biaya: Diskon Hotel hingga Rp100.000,sindonews,0
"Rencana Busuk Ten-ten Terkuak, Prom Night Jadi Penentuan Nasib Amelia",sindonews,1
"Prom Night Penuh Intrik, Amelia Diuji oleh Rencana Jahat Ten-ten",sindonews,0
"Bukan Sekadar Baru, Tapi Ada Gairah Baru di RCTI",sindonews,0
"Sinopsis Microdrama Status Palsu, Streaming Episode Lengkap di VISION+",sindonews,0
"RCTI Hadirkan Gebrakan Baru di Awal Tahun, Program terbaru : Microdrama",sindonews,0
"Biodata dan Agama Pandji Pragiwaksono, Komika yang Dilaporkan ke Polisi karena Dugaan Penistaan Agama",sindonews,0
"Fakta-Fakta Mens Rea Pandji Pragiwaksono, Stand Up Kontroversial Berujung Laporan Polisi",sindonews,0
Dokter Kamelia Akui Ammar Zoni Punya Ponsel dalam Penjara: Sudah Jadi Rahasia Umum,sindonews,0
"Pelet Alami dan Ilmu Pengasihan, Penjelasan Ki Reman di Bisikan Gaib",sindonews,0
"Pelet Alami Bukan Ilmu Hitam, Ki Reman Bongkar Rahasia Daya Tarik Batin",sindonews,1
"Jadi Presenter, Lisa BLACKPINK Tampil di Golden Globes! Nonton Streaming di VISION+",sindonews,0
"Sinopsis Sinetron 'Cinta Sepenuh Jiwa' Eps 101: Syifa Takut dengan Julian, Eliza Rencanakan Sesuatu pada Lala",sindonews,0
"Sinopsis Sinetron 'Mencintai Ipar Sendiri' Eps 56: Ayuna Dingin Pada Rafki, Tristan Lanjutkan Selidiki Shilla",sindonews,0
"Jadi Tersangka Kasus Korupsi Kuota Haji, Gus Yaqut Tegaskan Hormati Proses Hukum",sindonews,0
Menko Yusril: Pilkada Langsung maupun lewat DPRD Sama-sama Konstitusional,sindonews,0
HAI Ungkap Peran Polri Sukseskan Program Swasembada Pangan dan MBG,sindonews,0
"Marinus Gea PDIP Soroti Laporan Hukum Pandji: Bukan Demokrasi, tapi Ketakutan",sindonews,0
Jaksa Tanggapi Eksepsi Nadiem: Tidak Perlu Bersusah Cari Simpati dengan Penggiringan Opini,sindonews,0
"20 Kolonel Dimutasi Panglima TNI pada Desember 2025, Ada Ajudan Presiden Prabowo",sindonews,0
"Silfester Matutina Tak Kunjung Dieksekusi, Ahmad Khozinudin: Indikasi Ada Orang Besar",sindonews,0
"Gus Yaqut Tersangka Kasus Kuota Haji, Gus Yahya: Masalah Hukum, Saya Tak Ikut Campur",sindonews,0
"Soal Penahanan Mantan Menag Gus Yaqut, KPK: Secepatnya",sindonews,0
Sekjen ReJo Ungkap 2 Tersangka Kasus Tuduhan Ijazah Palsu Berpelukan dengan Jokowi,sindonews,0
"Gus Yaqut dan Gus Alex Jadi Tersangka Kasus Kuota Haji, Bakal Ditahan?",sindonews,1
Ini Analisis Ilmiah IPB terkait Banjir Bandang di DAS Aek Garoga Sumut,sindonews,0
KPK Sudah Kirim Surat Penetapan Tersangka Kuota Haji ke Gus Yaqut,sindonews,0
Kronologi Kasus Kuota Haji yang Membuat Gus Yaqut Menjadi Tersangka,sindonews,0
Satu Dasawarsa Hari Santri Nasional: Mengawal Janji Pro-Santri Prabowo-Gibran,sindonews,0
Kapal BHO untuk Perkuat Pertahanan Laut,sindonews,0
"Kapal OPV, Bukti Kapasitas Industri Pertahanan Swasta",sindonews,0
FOTO: Pramono Pastikan Puskesmas Perbatasan Layani Warga Sekitar Jakarta,sindonews,0
FOTO: Pengacara Eks Pejabat Pertamina Minta KUHAP Baru Diterapkan dalam Sidang Dugaan Korupsi LNG,sindonews,0
"FOTO: Pemilahan Sampah di SSTBS, Langkah Strategis DKI Atasi Sampah Sungai",sindonews,0
LBH Jakarta Soroti Langkah Polisi Terima Laporan terhadap Pandji Pragiwaksono,sindonews,0
Kuasa Hukum Pertanyakan Penyelidikan Kasus Arya Daru Dihentikan Polda Metro Jaya,sindonews,0
"Dalami Kasus Dugaan Penghasutan Komika Pandji Pragiwaksono, Polisi Kantongi 3 Bukti",sindonews,0
"Operasional Tanjung Priok Tetap Aman Terkendali, Pelindo Pastikan Operasional Pelabuhan Berjalan Normal",sindonews,0
"Tangani Sampah Jakarta, Pramono Bangun PLTSa di 3 Lokasi Ini",sindonews,0
"Dukung Pemulihan Pascabencana Sumatera, Astra Salurkan Tenda hingga Instalasi Air Bersih",sindonews,0
Tim SAR Gabungan Tutup Operasi Pencarian Korban KM Putri Sakinah,sindonews,0
Kogabwilhan III Inisiasi Pemberian Alat Bantu Dengar ke Penyandang Tunarungu,sindonews,0
"Pramono Sebut JPO Sarinah Dibangun Lagi sebagai Alternatif untuk Difabel, Pelican Crossing Tetap Ada",sindonews,0
Gempar! Napi di Lapas Blitar Diduga Dianiaya hingga Koma 3 Hari,sindonews,0
Polda Metro Jaya Bakal Usut Laporan terhadap Komika Pandji Pragiwaksono,sindonews,0
Penyuluh Agama Islam dan Guru Madrasah Berikan Trauma Healing ke Penyintas Banjir di Aceh,sindonews,0
"Jakarta Masih Nihil Kasus Super Flu, Pramono Imbau Warga Vaksinasi demi Pencegahan",sindonews,0
Polda Metro Jaya Bakal Panggil Komika Pandji Pragiwaksono,sindonews,0
Benyamin Davnie: Kami Berpacu dengan Waktu Benahi Sampah Tangsel,sindonews,0
"Warga Aceh Tamiang Mulai Huni Rumah Sementara: Senang Sekali, Terima Kasih",sindonews,0
"ASUS ROG Guncang CES 2026 dengan Laptop Layar Ganda OLED, RTX 5090, dan Hideo Kojima",sindonews,0
Roblox Wajibkan Verifikasi Usia untuk Akses Fitur Obrolan,sindonews,0
Ilmuwan Temukan Jawaban Kenapa Manusia Tidak Punya Ekor,sindonews,0
Dyson Bawa Teknologi Mesin Jet ke Sudut Ruang Tidur,sindonews,0
"Miris, Paspor dan KTP Anda cuma Dihargai Secangkir Kopi di Dark Web",sindonews,0
OpenAI Hadirkan ChatGPT Health untuk Mempermudah Cek Kesehatan Anda,sindonews,0
NVIDIA Siap Kenalkan Kembali GeForce RTX 3060 Akibat Kekurangan RAM,sindonews,0
"Sebelum Ditangkap AS, Maduro Pamer Huawei Mate X6: Klaim Tak Bisa Diretas",sindonews,0
Harga dan Spesifikasi Huawei Mate X6 yang Disebut Maduro Terbaik di Dunia,sindonews,0
Ilmuwan Klaim Sinar dalam Tubuh Manusia Menghilang ketika Sudah Mati,sindonews,0
China Curigai Proses Pembelian Manus oleh Meta,sindonews,0
Dunia Bawah Laut Purba Jadi Kunci Bukti Peradaban Kuno,sindonews,0
WhatsApp Luncurkan Fitur Penanda Nama dan Pengingat Acara di Group,sindonews,0
Iran Mencekam! Internet Mati Total di Seluruh Negeri Seiring Unjuk Rasa Meluas,sindonews,0
KPK Tetapkan Mantan Menag Yaqut Cholil Qoumas Tersangka Kasus Kuota Haji,sindonews,0
"Jejak Terakhir Pangeran Diponegoro di Tanah Jawa, Tinggal selama 26 Hari di Jakarta",sindonews,0
"Hasil Liga Inggris: Arsenal Ditahan Imbang Liverpool, Posisi Puncak Klasemen Terancam",sindonews,0
"Dipecat Manchester United, Ruben Amorim Kantongi Uang Kompensasi Rp200 Miliar",sindonews,0
Jonatan Christie dan Fajar/Fikri Melaju ke Semifinal Malaysia Open 2026,sindonews,0
Jadwal dan Link Streaming Al Kholood vs Al Ittihad di VISION+,sindonews,0
Rizki Juniansyah Kaget dan Terharu Diangkat Jadi Kapten TNI,sindonews,0
Marc Marquez Kembali Mengaspal sejak Cedera di MotoGP Indonesia 2025,sindonews,0
Hasil Malaysia Open 2026: Langkah Putri Kusuma Wardani Dihentikan Wang Zhi Yi,sindonews,0
"Kamerun vs Maroko di Piala Afrika 2025: Jadwal, Jam Tayang, dan Link Live Streaming di VISION+",sindonews,0
"Formula E Mexico City E-Prix 2026 Tayang di VISION+, Catat Jam Tayangnya!",sindonews,1
Jadwal dan Link Streaming Eintracht Frankfurt vs Borussia Dortmund di VISION+,sindonews,0
Hasil Malaysia Open 2026: Ana/Trias Terhenti di Perempat Final,sindonews,0
"Persib vs Persija, Polda Metro Minta Jakmania Tidak Datang ke GBLA",sindonews,0
"10 Prestasi Martina Ayu, Ratu Triathlon Indonesia Pemborong Medali SEA Games 2025",sindonews,0
9 Rekor dan Prestasi Angkat Besi Rizki Juniansyah yang Baru Diangkat Jadi Kapten TNI,sindonews,0
Prabowo Janjikan Bonus Asian Games 2026 Bakal Lebih Tinggi,sindonews,0
Cara Nonton Bayern Munchen vs Wolfsburg Bundesliga 2025/26 di VISION+,sindonews,0
"Diasuh Pelatih Asing, Gresik Phonska Plus Pupuk Indonesia Bidik Prestasi di Proliga 2026",sindonews,0
Evan Soumilena Diprediksi Absen Perkuat Timnas Futsal Indonesia di Piala Asia Futsal 2026,sindonews,0
Pemain Timnas Indonesia Dean James Masuk Daftar Pemain Incaran Ajax Amsterdam,sindonews,0
Bek Timnas Indonesia Asnawi Mangkualam Masuk Daftar Pemain Terbaik Port FC,sindonews,0
BWF Uji Aturan Baru Time Clock 25 Detik di Indonesia Masters 2026,sindonews,0
"Hasil Malaysia Open 2026: Jonatan Christie dan Putri KW ke 16 Besar, Alwi Farhan Tersingkir",sindonews,0
Kisah-kisah Isra Mikraj (5): Rasulullah SAW Diperjalankan dengan Buraq,sindonews,0
Kisah-kisah Isra Mikraj (4): Rasulullah SAW Diperlihatkan Surga dan Neraka serta Para Penghuninya,sindonews,0
Kisah-kisah Isra Mikraj (3) : Pertemuan Nabi Muhammad SAW dengan Para Nabi Sebelumnya,sindonews,0
"6 Tugas Malaikat Jibril, Kaum Muslim Wajib Tahu!",sindonews,1
Potret Para Nabi Saat Bertemu Rasulullah SAW di Lapisan Langit,sindonews,0
"Sebelum Perjalanan Isra Mikraj, Malaikat Jibril Membelah Dada dan Menyucikan Hati Nabi SAW",sindonews,0
Kumpulan Artikel Isra Mikraj Terkini dan Terbaru,sindonews,0
"Kisah Hikmah : Saking Ngerinya Melihat Neraka, Nabi Idris Jatuh Pingsan",sindonews,0
Neraka : Apinya Dinyalakan Setiap 1000 Tahun hingga Hitam dan Gelap,sindonews,0
"Penghuni Neraka Bertingkat-tingkat, Teringan Siksanya Dikenakan Sandal hinggga Otaknya Meledak",sindonews,0
"Ngerinya Neraka, Inilah Gambaran dan Tingkatannya",sindonews,0
Tadabur 10 Ayat Terakhir Surat An-Naziat : Perbedaan Penghuni Surga dan Neraka,sindonews,0
Beginilah Potret Penghuni Surga Berdasarkan Hadis Nabi SAW,sindonews,1
"Gambaran dan 15 Nama Surga Menurut Al Quran, Simak di Sini Saja!",sindonews,1
Inilah Nama Nabi dan Rasul yang Tercantum dalam Al Quran,sindonews,0
"Perbedaan Nabi dan Rasul, Kaum Muslim Wajib Tahu!",sindonews,1
Berapa Jumlah Nabi dan Rasul? Begini Penjelasannya Menurut Hadis,sindonews,1
"Dalam Perjalanan Isra Mikraj, Rasulullah SAW Menjadi Imam Salat Para Nabi",sindonews,0
Inilah Para Nabi dan Rasul yang Bertemu Rasulullah dalam Perjalanan Mikraj,sindonews,0
KH Cholil Nafis Resmi Menjadi Ketua Badan Pengurus DSN-MUI,sindonews,0
Kisah Sahabat Nabi SAW yang Wajahnya Menyerupai Malaikat Jibril,sindonews,0
3 Doa yang Diajarkan Malaikat Jibril untuk Umat Nabi Muhammad,sindonews,0
"Ayat-ayat Al Quran Tentang Malaikat Jibril, Simak Penjelasannya di Sini!",sindonews,1
"Gambaran Wujud Malaikat Jibril, Memiliki 600 Sayap dan Bisa Menyerupai Seseorang",sindonews,0
"Dapat Jatah 2.210 Petugas Haji, Menag Bakal Lobi Arab Saudi untuk Tambah Kuota",sindonews,0
"Biaya Haji 2025 Disetujui DPR-Pemerintah Sebesar Rp89,4 juta, Jamaah Bayar Rp55,4 Juta",sindonews,0
"Kemenag Usul Bipih 2025 Jadi 70%, Jemaah Haji Membayar Rp65 Juta",sindonews,0
VIDEO: Wonderful Indonesia Gourmet,sindonews,0
"FOTO: Sidang Perdana Dakwaan Kasus Chromebook, Nadiem Makarim Hadir di Pengadilan",sindonews,0
VIDEO: Operasi AS: Demi Berantas Narkoba atau Incar Minyak Venezuela?,sindonews,1
VIDEO: Lubang Raksasa Muncul Mendadak di Sawah Warga Sumbar Pascabanjir,sindonews,0
SINDOgrafis: Waspada! Ini Gejala Super Flu yang Masuk ke Indonesia,sindonews,0
SINDOgrafis: 15 Kolonel Pecah Bintang Jadi Brigjen TNI usai Dapat Promosi Jabatan,sindonews,0
FOTO: BKI Awali Bulan K3 Nasional dengan HSE Strategic Briefing 2026,sindonews,0
"FOTO: Pemprov DKI Bongkar 98 Tiang Monorel Mangkrak, Anggaran Rp100 Miliar",sindonews,1
Kawasaki Kenalkan Robot Kuda Berkaki 4 Bisa Berlari Sekencang Motor,sindonews,0
Tren Modifikasi Sultan: Mengubah Kendaraan Niaga Jadi Jet Darat Pribadi,sindonews,0
"Tidak Mudah Penyok, Jetour T2 Raih Peringkat 5 Bintang ASEAN NCAP",sindonews,0
"Nio Siapkan SUV Listrik Terbesar ES9 Panjang 5,37 Meter",sindonews,0
Ketika Ride-Hailing Menjadi Alat Disrupsi EV: Grab Gandeng GAC Sediakan Taksi Listrik,sindonews,0
"Geely Jual 3 Juta Mobil di 2025, Indonesia Sumbang 0,06%",sindonews,0
Dominasi Warna Hitam dan Fitur Baru: Hyundai New Creta Alpha Meluncur Agresif Rp455 Juta,sindonews,0
Toyota Gazoo Racing Resmi Berubah Nama,sindonews,0
Volvo EX60 dengan Baterai AI Bisa Melesat 810 Km DIperkenalkan,sindonews,0
"Nissan Wave, Hatchback Listrik Kecil dengan Sentuhan Retro JDM",sindonews,0
Hyundai Siap Kerahkan Pasukan Tentara Robot di CES 2026,sindonews,0
Sony Akan Mulai Menjual Mobil Listrik Afeela Tahun Ini,sindonews,0
"Tercatat Ada Ribuan Konsumen, RMA Buka Jaringan Dealer Ford di Bekasi",sindonews,0
Mitsubishi Siap Boyong 10 Varian Delica Kustom di Tokyo Auto Salon 2026,sindonews,0
"Yamaha RX Series Bermesin 4 Tak Dirilis, Tampang Jadul Dipertahankan",sindonews,0
"Kamera Mundur Bermasalah, Volkswagen Group Tarik 500.000 Mobil Mewah di AS",sindonews,0
Estafet Kepemimpinan di Tengah Badai Kompetisi: Kenny Lee Resmi Nahkodai Hyundai Motors Indonesia,sindonews,0
BMW iX4 Tes Jalan! Terungkap Desain SUV Coupe Listrik Baru,sindonews,1
Verge Luncurkan Sepeda Motor Listrik Solid-State Pertama di Dunia,sindonews,0
"Mendikdasmen Terbitkan Aturan Manajemen Talenta Murid, Identifikasi Bakat dan Minat Sejak Dini",sindonews,0
Kuliah di Mana Pandji Pragiwaksono? Komika di Balik Kesuksesan Mens Rea,sindonews,0
Benarkah Isi Bensin Siang Hari Lebih Sedikit? Ini Penjelasan Ilmiah Dosen IPB University,sindonews,0
"SMA Kolese De Britto Gelar MPK 2025, Luncurkan Buku Karya Alumni dan Aksi Sosial",sindonews,0
MNC University Luncurkan Program Beasiswa dan Kelas Khusus Atlet,sindonews,0
"10 Prodi dengan Biaya Kuliah Termurah di Unsoed, Referensi SNBP dan SNBT 2026",sindonews,0
"PDSS dan TKA Jadi Syarat Mutlak SNBP 2026, Sekolah Diminta Teliti Isi Data",sindonews,0
"Hingga 2025, Universitas Pradita Cetak 1.300 Lulusan Siap Kerja Berbasis Industri",sindonews,0
"10 Jurusan Termurah di UI untuk SNBP dan SNBT 2026, UKT Mulai Rp500 Ribu",sindonews,0
Jejak Pendidikan Sidharto Reza Suryodipuro yang Resmi Menjabat Presiden Dewan HAM PBB,sindonews,0
Wajib Tahu! Ini Cara Aktivasi ASN Digital dan MFA untuk Mengakses Semua Layanan BKN,sindonews,1
UI Resmi Buka Prodi S1 Kecerdasan Artifisial Mulai Tahun Ajaran 2026/2027,sindonews,0
"Era AI, Sekolah Didorong Bangun Ketangguhan Siswa",sindonews,0
"Beasiswa Ajinomoto 2027 Resmi Dibuka, Kuliah di Jepang Ditanggung Penuh",sindonews,0
"PT Pelni Buka Lowongan Kerja Kelasi hingga Dokter, Batas Usia 45 Tahun",sindonews,0
"Wujudkan Sekolah Aman, Mendikdasmen Deklarasikan Gerakan Rukun Sama Teman",sindonews,0
"Kuota Impor Dipangkas Jadi 30.000 Ton, Pengusaha Daging Protes",sindonews,0
Berita Terkini Dan Informasi Terbaru Hari Ini - SINDOnewsSemua Kanal - 10 Januari 2026,sindonews,0
"Defisit APBN 2025 Melebar Tembus Rp695,1 Triliun, Dekati Batas 3% dari PDB",sindonews,0
"Ngemplang Pajak Triliunan, Purbaya Siap Gerebek Perusahaan Baja Asal China",sindonews,0
MNC Energy Investments Targetkan Seluruh Tambang Raih Proper Biru di 2026,sindonews,0
"Baru Awal 2026, Negara-negara Berkembang Sudah Tarik Utang Rp741 Triliun",sindonews,0
"Bahas Kebijakan Ekonomi Indonesia, Anggawira Hadirkan Dua Buku",sindonews,0
Danantara Bakal Jajaki Peluang Investasi di WEF Davos 2026,sindonews,0
"Puluhan Alat Berat Dikerahkan, Pemulihan Akses Jalan dan Jembatan di Sumatera Dikebut",sindonews,0
"Tutup Akhir Pekan, IHSG Berakhir Ceria ke Level 8.936",sindonews,0
"Modus Love Scam Jerat Warga RI, Korban Rugi Nyaris Rp50 Miliar",sindonews,0
MNC Energy Investments Pastikan Seluruh Operasional Tambang Tak Gunakan Jalan Negara,sindonews,0
Purbaya Ungkap 10 Perusahaan Sawit Manipulasi 50% Ekspor,sindonews,0
"Harga Emas Hari Ini Naik Lagi Rp7 Ribu/Gram, Intip Daftar Lengkapnya per 9 Januari 2026",sindonews,0
MNC Life dan BPD DIY Resmi Teken Kerja Sama Asuransi Jiwa Kredit,sindonews,0
"Baru Awal Tahun 2026, Tambah Satu Lagi Bank Bangkrut di Indonesia",sindonews,0
"Konsumsi BBM Nonsubsidi Pertamina Meningkat, Pertamax Naik 20%",sindonews,0
"144 Pelaku Usaha Jasa Keuangan Kena Semprit OJK di 2025, Ada 40 Dihajar Denda",sindonews,0
"Kinerja Operasional Solid 2025, MNC Energy Investments Siap Akselerasi Produksi di 2026",sindonews,0
"Jumlah Investor Pasar Modal Indonesia Meroket 36,95% di Akhir 2025",sindonews,0
BRI dan Kemenpora Bekali Atlet Berprestasi SEA Games 2025 dengan Literasi dan Edukasi Keuangan,sindonews,0
IHSG Pagi Ini Dibuka Semringah di Level 8.969,sindonews,0
Trump Batalkan Gelombang Kedua Serangan ke Venezuela,sindonews,0
Angkatan Laut Israel Tembak Kapal Perang Mesir yang Memasuki Perairan Gaza,sindonews,0
AS Bebaskan 2 Warga Rusia Awak Kapal Tanker yang Disita,sindonews,0
Berita Terkini Dan Informasi Terbaru Hari Ini,sindonews,0
MPI Mantan Panglima Angkatan Darat Malaysia Ditangkap Dugaan Korupsi Tender Militer,sindonews,0
"Serangan AS terhadap Venezuela Sebenarnya Ditujukan pada China, Ini Penjelasannya",sindonews,0
"Enaknya AS, Jual Minyak Venezuela Tanpa Batas Waktu dan Uangnya Masuk Rekening Amerika",sindonews,0
"Benih Misterius dari China Masuk Texas, AS Peringatkan Ancaman Pertanian",sindonews,0
35.000 Warga Gaza Tuli Total atau Sebagian Akibat Pemboman Brutal Israel,sindonews,0
"Sejarah Ketertarikan Amerika Serikat terhadap Greenland, dari Abad ke-19 hingga Era Trump",sindonews,0
Fatah Murka UNRWA Pecat 575 Karyawan di Gaza,sindonews,0
"Makin Panas, Trump Akan Kenakan Tarif 500% pada Negara-negara Pembeli Minyak Rusia",sindonews,0
"Viral, Wanita Lansia Iran Demo dengan 'Mulut Berdarah': Saya Telah Mati selama 47 Tahun",sindonews,0
"Agen ICE Tembak Mati Wanita AS, Trump Bermusuhan dengan Rakyat Sendiri di Minnneapolis",sindonews,0
Kumpulan Kabar Berita Nasional Terkini Serta Terpopuler,suara,0
Kumpulan Kabar Berita Metropolitan Hari Ini,suara,0
Kumpulan Kabar Berita Internasional Terkini atau Hari Ini,suara,0
"Aksi Ekstrem Pasutri Pakistan di Soetta: Sembunyikan 1,6 Kg Sabu di Lambung dan Usus",suara,0
OJK Blokir 127 Ribu Rekening Terkait Scam Senilai Rp9 Triliun,suara,0
Pandji Pragiwaksono Segera Dipanggil Polisi Terkait Materi Stand Up Comedy Mens Rea,suara,0
"Peta Dukungan Pilkada Lewat DPRD di Senayan, Siapa Ingin Ganti Suara Rakyat?",suara,1
"60 Ton Sampah Menggunung, Pemprov DKI Janji Pasar Induk Kramat Jati Bersih dalam 5 Hari",suara,0
5 Lapangan Padel Hits di Semarang Raya untuk Olahraga Akhir Pekan,suara,0
Kejuaraan Beregu Asia 2026: Indonesia Satu Grup dengan Malaysia,suara,0
Perbandingan Suzuki Ertiga dan Nissan Grand Livina: Duel Low MPV Keluarga 100 Jutaan,suara,0
Link Live Streaming Persebaya vs Malut United: Debut Manis atau Pahit Tavares?,suara,1
Fakta-fakta Kisah Tragis Pernikahan Dini di Pati: Remaja Bercerai Setelah 6 Bulan Menikah,suara,0
"Hasil Bundesliga: Diwarnai Drama 6 Gol, Frankfurt versus Dortmund Berakhir Kecewa",suara,0
"Mesin Diam, Pelajaran Tak Pernah Usai",suara,0
Red Magic 11 Air: Benarkah Hanya Jiplak Konsep iPhone Air atau Justru Monster Gaming yang Menyamar?,suara,1
"Menanti Debut John Herdman, Timnas Indonesia Bakal Kembali ke Masa Emas?",suara,1
"Tak Sekadar Promo, Begini Strategi Ritel Dekat dengan Generasi Muda Lewat Digital",suara,1
"Sinyal Bahaya Demokrasi, Lakso Anindito Sebut KUHP Baru Berpotensi Hidupkan Rezim Otoritarian Orba",suara,0
KPK Sempat Terbelah dan Ragu Jadikan Yaqut Tersangka Korupsi Haji?,suara,1
Lakso Anindito Prediksi Gelombang Praperadilan Koruptor Akibat KUHP Baru,suara,0
"Rumah Yaqut 'Dikepung' Aparat, Tamu Diperiksa Ketat Usai Jadi Tersangka Korupsi Haji",suara,0
"BNI Hadirkan agen46 hingga Pelosok Kota Bima, Perluas Inklusi Keuangan",suara,0
"Swasembada Beras Sudah Sejak 2018, Apa yang Mau Dirayakan?",suara,1
Kemenperin Adopsi Sistem Pendidikan Vokasi Swiss untuk Kembangkan SDM,suara,0
"Dukung Ekonomi Kerakyatan, Bank Mandiri Salurkan KUR Rp 41 Triliun hingga Desember 2025",suara,0
"Realisasi Konsumsi Listrik 2025 Tembus 108,2 Persen dari Target",suara,0
Hasil PSM vs Bali United: Rekor Gol Tercepat Mustafic Warnai Kemenangan Serdadu Tridatu di Parepare,suara,0
"Persija Jakarta Hadirkan Terobosan Baru, Jembatani Sepak Bola dan Literasi Investasi",suara,0
"Latihan Digeruduk The Jakmania Jelang Hadapi Persib, Persija Sambut Positif",suara,0
Kapan Pertandingan Perdana John Herdman Sebagai Pelatih Timnas Indonesia?,suara,1
Lamine Yamal Lampaui Haaland dan Mbappe Jadi Pemain Termahal Sejagat,suara,0
"Datangkan Pemain Jempolan, Kesatria Bengawan Solo Pasang Target Tinggi di IBL 2026",suara,0
Avan Seputra Ingin Bawa Pengalaman Juara di Kesatria Bengawan Solo,suara,0
Presiden Pelita Jaya Jakarta Ungkap Wacana Pembangunan Stadion Sendiri,suara,0
Atlet Lari Indonesia akan TC ke Kenya sebagai Persiapan Asian Games 2026,suara,0
Terpopuler: Warna Lipstik yang Cocok Buat 50 Tahun ke Atas hingga Sampo Penghitam Uban Paling Ampuh,suara,0
"5 Rekomendasi Sepatu Trail Running Lokal: Aman Dipakai Naik Gunung, Keren buat Nongkrong di Cafe",suara,0
Saham Tidur dan Cerita di Baliknya: Pelajaran Investasi untuk Anak Muda,suara,0
